Mês/Ano,Região,Estado,Produto,Quantidade Processada (t)
06/2021,SUDESTE,São Paulo,CANA DE AÇÚCAR,"20363410,131"
06/2021,SUL,Paraná,CANA DE AÇÚCAR,"1400337,325"
06/2021,CENTRO OESTE,Goiás,MELAÇO,"76502,778"
06/2021,CENTRO OESTE,Mato Grosso,MELAÇO,"12389,000"
06/2021,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"50986,891"
06/2021,NORDESTE,Bahia,MELAÇO,"8313,507"
06/2021,NORDESTE,Maranhão,MELAÇO,"1,997"
06/2021,NORDESTE,Piauí,MELAÇO,"7011,430"
06/2021,SUDESTE,Minas Gerais,MELAÇO,"342343,235"
06/2021,SUDESTE,São Paulo,MELAÇO,"1138117,338"
06/2021,CENTRO OESTE,Goiás,MILHO,"63398,650"
06/2021,CENTRO OESTE,Mato Grosso,MILHO,"510484,985"
06/2021,SUDESTE,São Paulo,MILHO,"1394,663"
06/2021,SUL,Paraná,MILHO,"2209,400"
06/2021,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"1481,766"
06/2021,CENTRO OESTE,Mato Grosso,OUTRAS MATÉRIAS - PRIMAS,"152,130"
06/2021,SUDESTE,Minas Gerais,OUTRAS MATÉRIAS - PRIMAS,"3356,142"
06/2021,SUDESTE,São Paulo,OUTRAS MATÉRIAS - PRIMAS,"3392,485"
06/2021,SUL,Paraná,OUTRAS MATÉRIAS - PRIMAS,"961,321"
05/2021,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"13939,780"
05/2021,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"6985949,503"
05/2021,CENTRO OESTE,Mato Grosso,CANA DE AÇÚCAR,"1465071,435"
05/2021,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"4270778,224"
05/2021,NORDESTE,Bahia,CANA DE AÇÚCAR,"391517,780"
05/2021,NORDESTE,Maranhão,CANA DE AÇÚCAR,"253212,030"
05/2021,NORTE,Tocantins,CANA DE AÇÚCAR,"345041,700"
05/2021,SUDESTE,Espírito Santo,CANA DE AÇÚCAR,"181934,549"
05/2021,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"3759450,668"
05/2021,SUDESTE,Rio de Janeiro,CANA DE AÇÚCAR,"143775,071"
05/2021,SUDESTE,São Paulo,CANA DE AÇÚCAR,"21891259,469"
05/2021,SUL,Paraná,CANA DE AÇÚCAR,"1962701,194"
05/2021,CENTRO OESTE,Goiás,MELAÇO,"74719,298"
05/2021,CENTRO OESTE,Mato Grosso,MELAÇO,"14832,000"
05/2021,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"67710,620"
05/2021,NORDESTE,Bahia,MELAÇO,"6008,778"
05/2021,NORDESTE,Maranhão,MELAÇO,"297,000"
05/2021,SUDESTE,Espírito Santo,MELAÇO,"12,000"
05/2021,SUDESTE,Minas Gerais,MELAÇO,"317468,008"
05/2021,SUDESTE,São Paulo,MELAÇO,"1205809,969"
05/2021,SUL,Paraná,MELAÇO,"5061,443"
05/2021,CENTRO OESTE,Goiás,MILHO,"69789,210"
05/2021,CENTRO OESTE,Mato Grosso,MILHO,"458432,032"
05/2021,SUDESTE,São Paulo,MILHO,"240,626"
05/2021,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"3472,600"
05/2021,SUDESTE,Minas Gerais,OUTRAS MATÉRIAS - PRIMAS,"3332,222"
05/2021,SUDESTE,São Paulo,OUTRAS MATÉRIAS - PRIMAS,"3460,899"
05/2021,SUL,Paraná,OUTRAS MATÉRIAS - PRIMAS,"1557,154"
04/2021,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"11292,190"
04/2021,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"3751585,050"
04/2021,CENTRO OESTE,Mato Grosso,CANA DE AÇÚCAR,"515365,253"
04/2021,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"3356280,717"
04/2021,NORDESTE,Alagoas,CANA DE AÇÚCAR,"13095,016"
04/2021,NORDESTE,Bahia,CANA DE AÇÚCAR,"230271,056"
04/2021,NORDESTE,Maranhão,CANA DE AÇÚCAR,"54267,600"
04/2021,NORDESTE,Paraíba,CANA DE AÇÚCAR,"52019,190"
04/2021,NORTE,Tocantins,CANA DE AÇÚCAR,"165673,650"
04/2021,SUDESTE,Espírito Santo,CANA DE AÇÚCAR,"27481,274"
04/2021,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"2332209,661"
04/2021,SUDESTE,Rio de Janeiro,CANA DE AÇÚCAR,"20223,390"
04/2021,SUDESTE,São Paulo,CANA DE AÇÚCAR,"10515195,889"
04/2021,SUL,Paraná,CANA DE AÇÚCAR,"2049048,345"
04/2021,CENTRO OESTE,Goiás,MELAÇO,"40140,886"
04/2021,CENTRO OESTE,Mato Grosso,MELAÇO,"9779,000"
04/2021,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"62119,929"
04/2021,NORDESTE,Alagoas,MELAÇO,"13220,760"
04/2021,NORDESTE,Pernambuco,MELAÇO,"1737,380"
04/2021,SUDESTE,Minas Gerais,MELAÇO,"227680,272"
04/2021,SUDESTE,São Paulo,MELAÇO,"532976,355"
04/2021,CENTRO OESTE,Goiás,MILHO,"64620,070"
04/2021,CENTRO OESTE,Mato Grosso,MILHO,"475938,287"
04/2021,SUDESTE,São Paulo,MILHO,"2764,075"
04/2021,SUL,Paraná,MILHO,"874,718"
04/2021,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"3196,260"
04/2021,SUDESTE,São Paulo,OUTRAS MATÉRIAS - PRIMAS,"2920,915"
04/2021,SUL,Paraná,OUTRAS MATÉRIAS - PRIMAS,"1337,427"
03/2021,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"6509,500"
03/2021,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"294621,539"
03/2021,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"1609072,666"
03/2021,NORDESTE,Alagoas,CANA DE AÇÚCAR,"134639,814"
03/2021,NORDESTE,Bahia,CANA DE AÇÚCAR,"95287,385"
03/2021,NORDESTE,Paraíba,CANA DE AÇÚCAR,"148348,280"
03/2021,NORDESTE,Pernambuco,CANA DE AÇÚCAR,"83165,236"
03/2021,NORDESTE,Sergipe,CANA DE AÇÚCAR,"100771,510"
03/2021,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"109609,794"
03/2021,SUDESTE,São Paulo,CANA DE AÇÚCAR,"1107661,426"
03/2021,SUL,Paraná,CANA DE AÇÚCAR,"781702,522"
03/2021,CENTRO OESTE,Goiás,MELAÇO,"5325,538"
03/2021,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"48160,288"
03/2021,NORDESTE,Alagoas,MELAÇO,"67126,854"
03/2021,NORDESTE,Pernambuco,MELAÇO,"10362,550"
03/2021,NORDESTE,Sergipe,MELAÇO,"3382,824"
03/2021,SUDESTE,Minas Gerais,MELAÇO,"36609,583"
03/2021,SUDESTE,São Paulo,MELAÇO,"66148,446"
03/2021,CENTRO OESTE,Goiás,MILHO,"82230,288"
03/2021,CENTRO OESTE,Mato Grosso,MILHO,"528910,248"
03/2021,SUDESTE,São Paulo,MILHO,"5515,846"
03/2021,SUL,Paraná,MILHO,"5210,220"
03/2021,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"4423,140"
03/2021,SUL,Paraná,OUTRAS MATÉRIAS - PRIMAS,"530,401"
02/2021,NORDESTE,Alagoas,BAGAÇO OU PALHA DE CANA,"7453,770"
02/2021,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"65092,530"
02/2021,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"657108,830"
02/2021,NORDESTE,Alagoas,CANA DE AÇÚCAR,"251637,489"
02/2021,NORDESTE,Paraíba,CANA DE AÇÚCAR,"177662,716"
02/2021,NORDESTE,Pernambuco,CANA DE AÇÚCAR,"160907,825"
02/2021,NORDESTE,Rio Grande do Norte,CANA DE AÇÚCAR,"24658,055"
02/2021,NORDESTE,Sergipe,CANA DE AÇÚCAR,"140962,336"
02/2021,SUDESTE,São Paulo,CANA DE AÇÚCAR,"16594,790"
02/2021,SUL,Paraná,CANA DE AÇÚCAR,"5698,160"
02/2021,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"1877,022"
02/2021,NORDESTE,Alagoas,MELAÇO,"119475,581"
02/2021,NORDESTE,Paraíba,MELAÇO,"0,881"
02/2021,NORDESTE,Pernambuco,MELAÇO,"43096,248"
02/2021,NORDESTE,Rio Grande do Norte,MELAÇO,"1092,650"
02/2021,NORDESTE,Sergipe,MELAÇO,"8769,327"
02/2021,SUDESTE,Minas Gerais,MELAÇO,"3,790"
02/2021,CENTRO OESTE,Goiás,MILHO,"76554,967"
02/2021,CENTRO OESTE,Mato Grosso,MILHO,"387922,381"
02/2021,SUDESTE,São Paulo,MILHO,"2462,656"
02/2021,SUL,Paraná,MILHO,"6330,490"
02/2021,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"4600,562"
02/2021,SUDESTE,Minas Gerais,OUTRAS MATÉRIAS - PRIMAS,"7,200"
01/2021,NORDESTE,Alagoas,BAGAÇO OU PALHA DE CANA,"3234,320"
01/2021,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"6553,340"
01/2021,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"148039,820"
01/2021,NORDESTE,Alagoas,CANA DE AÇÚCAR,"319471,487"
01/2021,NORDESTE,Maranhão,CANA DE AÇÚCAR,"6192,000"
01/2021,NORDESTE,Paraíba,CANA DE AÇÚCAR,"519883,620"
01/2021,NORDESTE,Pernambuco,CANA DE AÇÚCAR,"544756,347"
01/2021,NORDESTE,Rio Grande do Norte,CANA DE AÇÚCAR,"213268,280"
01/2021,NORDESTE,Sergipe,CANA DE AÇÚCAR,"195177,386"
01/2021,SUDESTE,São Paulo,CANA DE AÇÚCAR,"10206,760"
01/2021,SUL,Paraná,CANA DE AÇÚCAR,"1584,380"
01/2021,NORDESTE,Alagoas,MELAÇO,"124893,142"
01/2021,NORDESTE,Paraíba,MELAÇO,"8,871"
01/2021,NORDESTE,Pernambuco,MELAÇO,"78512,497"
01/2021,NORDESTE,Rio Grande do Norte,MELAÇO,"12458,874"
01/2021,NORDESTE,Sergipe,MELAÇO,"9753,737"
01/2021,SUDESTE,São Paulo,MELAÇO,"2715,507"
01/2021,CENTRO OESTE,Goiás,MILHO,"78307,270"
01/2021,CENTRO OESTE,Mato Grosso,MILHO,"476154,599"
01/2021,SUDESTE,São Paulo,MILHO,"0,002"
01/2021,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"2419,220"
12/2020,NORDESTE,Alagoas,BAGAÇO OU PALHA DE CANA,"8731,510"
12/2020,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"9583,880"
12/2020,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"155810,020"
12/2020,CENTRO OESTE,Mato Grosso,CANA DE AÇÚCAR,"110330,760"
12/2020,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"750506,557"
12/2020,NORDESTE,Alagoas,CANA DE AÇÚCAR,"431963,512"
12/2020,NORDESTE,Bahia,CANA DE AÇÚCAR,"210713,630"
12/2020,NORDESTE,Maranhão,CANA DE AÇÚCAR,"158916,870"
12/2020,NORDESTE,Paraíba,CANA DE AÇÚCAR,"737733,703"
12/2020,NORDESTE,Pernambuco,CANA DE AÇÚCAR,"619793,534"
12/2020,NORDESTE,Rio Grande do Norte,CANA DE AÇÚCAR,"212504,463"
12/2020,NORDESTE,Sergipe,CANA DE AÇÚCAR,"205165,183"
12/2020,NORTE,Amazonas,CANA DE AÇÚCAR,"5523,200"
12/2020,NORTE,Pará,CANA DE AÇÚCAR,"25665,616"
12/2020,SUDESTE,Espírito Santo,CANA DE AÇÚCAR,"114359,640"
12/2020,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"163105,258"
12/2020,SUDESTE,Rio de Janeiro,CANA DE AÇÚCAR,"27979,450"
12/2020,SUDESTE,São Paulo,CANA DE AÇÚCAR,"339483,149"
12/2020,SUL,Paraná,CANA DE AÇÚCAR,"107127,240"
12/2020,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"3039,270"
12/2020,NORDESTE,Alagoas,MELAÇO,"136264,579"
12/2020,NORDESTE,Paraíba,MELAÇO,"32,456"
12/2020,NORDESTE,Pernambuco,MELAÇO,"80282,553"
12/2020,NORDESTE,Rio Grande do Norte,MELAÇO,"11194,198"
12/2020,NORDESTE,Sergipe,MELAÇO,"9449,856"
12/2020,SUDESTE,São Paulo,MELAÇO,"8262,823"
12/2020,CENTRO OESTE,Goiás,MILHO,"85073,223"
12/2020,CENTRO OESTE,Mato Grosso,MILHO,"462356,919"
12/2020,SUDESTE,São Paulo,MILHO,"1197,833"
12/2020,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"5435,457"
12/2020,SUDESTE,São Paulo,OUTRAS MATÉRIAS - PRIMAS,"1200,132"
12/2020,SUL,Rio Grande do Sul,OUTRAS MATÉRIAS - PRIMAS,"4,132"
11/2020,NORDESTE,Alagoas,BAGAÇO OU PALHA DE CANA,"1239,970"
11/2020,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"11883,850"
11/2020,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"3410494,064"
11/2020,CENTRO OESTE,Mato Grosso,CANA DE AÇÚCAR,"530625,201"
11/2020,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"2806570,721"
11/2020,NORDESTE,Alagoas,CANA DE AÇÚCAR,"512057,474"
11/2020,NORDESTE,Bahia,CANA DE AÇÚCAR,"281296,710"
11/2020,NORDESTE,Maranhão,CANA DE AÇÚCAR,"254799,200"
11/2020,NORDESTE,Paraíba,CANA DE AÇÚCAR,"778205,130"
11/2020,NORDESTE,Pernambuco,CANA DE AÇÚCAR,"518758,105"
11/2020,NORDESTE,Piauí,CANA DE AÇÚCAR,"16347,891"
11/2020,NORDESTE,Rio Grande do Norte,CANA DE AÇÚCAR,"221385,415"
11/2020,NORDESTE,Sergipe,CANA DE AÇÚCAR,"203871,537"
11/2020,NORTE,Amazonas,CANA DE AÇÚCAR,"11105,350"
11/2020,NORTE,Pará,CANA DE AÇÚCAR,"71763,195"
11/2020,NORTE,Tocantins,CANA DE AÇÚCAR,"57064,910"
11/2020,SUDESTE,Espírito Santo,CANA DE AÇÚCAR,"93022,390"
11/2020,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"1389667,436"
11/2020,SUDESTE,Rio de Janeiro,CANA DE AÇÚCAR,"93111,280"
11/2020,SUDESTE,São Paulo,CANA DE AÇÚCAR,"7254294,436"
11/2020,SUL,Paraná,CANA DE AÇÚCAR,"960203,940"
11/2020,CENTRO OESTE,Goiás,MELAÇO,"39189,336"
11/2020,CENTRO OESTE,Mato Grosso,MELAÇO,"655,000"
11/2020,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"9743,511"
11/2020,NORDESTE,Alagoas,MELAÇO,"127865,508"
11/2020,NORDESTE,Bahia,MELAÇO,"3933,119"
11/2020,NORDESTE,Maranhão,MELAÇO,"435,281"
11/2020,NORDESTE,Paraíba,MELAÇO,"1681,234"
11/2020,NORDESTE,Pernambuco,MELAÇO,"94646,067"
11/2020,NORDESTE,Piauí,MELAÇO,"11443,065"
11/2020,NORDESTE,Rio Grande do Norte,MELAÇO,"11634,551"
11/2020,NORDESTE,Sergipe,MELAÇO,"8847,066"
11/2020,SUDESTE,Minas Gerais,MELAÇO,"96207,674"
11/2020,SUDESTE,São Paulo,MELAÇO,"370800,680"
11/2020,SUL,Paraná,MELAÇO,"495300,410"
11/2020,CENTRO OESTE,Goiás,MILHO,"89306,502"
11/2020,CENTRO OESTE,Mato Grosso,MILHO,"445847,663"
11/2020,SUDESTE,São Paulo,MILHO,"3092,157"
11/2020,SUL,Paraná,MILHO,"10570,399"
11/2020,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"6593,106"
11/2020,SUDESTE,São Paulo,OUTRAS MATÉRIAS - PRIMAS,"4588,410"
11/2020,SUL,Paraná,OUTRAS MATÉRIAS - PRIMAS,"2113,937"
10/2020,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"10205,280"
10/2020,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"5716034,439"
10/2020,CENTRO OESTE,Mato Grosso,CANA DE AÇÚCAR,"1433416,663"
10/2020,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"3161280,174"
10/2020,NORDESTE,Alagoas,CANA DE AÇÚCAR,"466035,764"
10/2020,NORDESTE,Bahia,CANA DE AÇÚCAR,"435324,890"
10/2020,NORDESTE,Maranhão,CANA DE AÇÚCAR,"366656,550"
10/2020,NORDESTE,Paraíba,CANA DE AÇÚCAR,"814127,112"
10/2020,NORDESTE,Pernambuco,CANA DE AÇÚCAR,"612172,227"
10/2020,NORDESTE,Piauí,CANA DE AÇÚCAR,"32996,530"
10/2020,NORDESTE,Rio Grande do Norte,CANA DE AÇÚCAR,"232199,590"
10/2020,NORDESTE,Sergipe,CANA DE AÇÚCAR,"201810,280"
10/2020,NORTE,Amazonas,CANA DE AÇÚCAR,"35335,750"
10/2020,NORTE,Pará,CANA DE AÇÚCAR,"113853,509"
10/2020,NORTE,Tocantins,CANA DE AÇÚCAR,"255217,780"
10/2020,SUDESTE,Espírito Santo,CANA DE AÇÚCAR,"187237,832"
10/2020,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"3003214,804"
10/2020,SUDESTE,Rio de Janeiro,CANA DE AÇÚCAR,"223802,990"
10/2020,SUDESTE,São Paulo,CANA DE AÇÚCAR,"16371174,692"
10/2020,SUL,Paraná,CANA DE AÇÚCAR,"1668943,396"
10/2020,CENTRO OESTE,Goiás,MELAÇO,"60763,718"
10/2020,CENTRO OESTE,Mato Grosso,MELAÇO,"15176,000"
10/2020,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"41683,203"
10/2020,NORDESTE,Alagoas,MELAÇO,"127915,826"
10/2020,NORDESTE,Bahia,MELAÇO,"13060,061"
10/2020,NORDESTE,Maranhão,MELAÇO,"2487,380"
10/2020,NORDESTE,Paraíba,MELAÇO,"4,026"
10/2020,NORDESTE,Pernambuco,MELAÇO,"96723,602"
10/2020,NORDESTE,Piauí,MELAÇO,"14604,776"
10/2020,NORDESTE,Rio Grande do Norte,MELAÇO,"10330,225"
10/2020,NORDESTE,Sergipe,MELAÇO,"8183,492"
10/2020,SUDESTE,Minas Gerais,MELAÇO,"260407,434"
10/2020,SUDESTE,São Paulo,MELAÇO,"1021953,342"
10/2020,CENTRO OESTE,Goiás,MILHO,"86171,130"
10/2020,CENTRO OESTE,Mato Grosso,MILHO,"492787,509"
10/2020,SUDESTE,São Paulo,MILHO,"0,001"
10/2020,SUL,Paraná,MILHO,"7917,750"
10/2020,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"3418,400"
10/2020,CENTRO OESTE,Mato Grosso,OUTRAS MATÉRIAS - PRIMAS,"42,640"
10/2020,SUDESTE,São Paulo,OUTRAS MATÉRIAS - PRIMAS,"4663,054"
10/2020,SUL,Paraná,OUTRAS MATÉRIAS - PRIMAS,"2848,682"
09/2020,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"9449,420"
09/2020,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"7311134,553"
09/2020,CENTRO OESTE,Mato Grosso,CANA DE AÇÚCAR,"1960735,722"
09/2020,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"4615752,680"
09/2020,NORDESTE,Alagoas,CANA DE AÇÚCAR,"273729,760"
09/2020,NORDESTE,Bahia,CANA DE AÇÚCAR,"453090,870"
09/2020,NORDESTE,Maranhão,CANA DE AÇÚCAR,"345255,323"
09/2020,NORDESTE,Paraíba,CANA DE AÇÚCAR,"779989,516"
09/2020,NORDESTE,Pernambuco,CANA DE AÇÚCAR,"536871,565"
09/2020,NORDESTE,Piauí,CANA DE AÇÚCAR,"50328,430"
09/2020,NORDESTE,Rio Grande do Norte,CANA DE AÇÚCAR,"301752,179"
09/2020,NORDESTE,Sergipe,CANA DE AÇÚCAR,"34201,100"
09/2020,NORTE,Amazonas,CANA DE AÇÚCAR,"33861,770"
09/2020,NORTE,Pará,CANA DE AÇÚCAR,"100719,467"
09/2020,NORTE,Tocantins,CANA DE AÇÚCAR,"294620,580"
09/2020,SUDESTE,Espírito Santo,CANA DE AÇÚCAR,"226592,907"
09/2020,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"3911177,218"
09/2020,SUDESTE,Rio de Janeiro,CANA DE AÇÚCAR,"299105,680"
09/2020,SUDESTE,São Paulo,CANA DE AÇÚCAR,"21522210,875"
09/2020,SUL,Paraná,CANA DE AÇÚCAR,"2252214,887"
09/2020,CENTRO OESTE,Goiás,MELAÇO,"82862,361"
09/2020,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"77268,864"
09/2020,NORDESTE,Alagoas,MELAÇO,"35820,512"
09/2020,NORDESTE,Bahia,MELAÇO,"14208,425"
09/2020,NORDESTE,Maranhão,MELAÇO,"2761,012"
09/2020,NORDESTE,Paraíba,MELAÇO,"10,000"
09/2020,NORDESTE,Pernambuco,MELAÇO,"51579,144"
09/2020,NORDESTE,Piauí,MELAÇO,"15019,758"
09/2020,NORDESTE,Rio Grande do Norte,MELAÇO,"9433,052"
09/2020,SUDESTE,Minas Gerais,MELAÇO,"297456,222"
09/2020,SUDESTE,São Paulo,MELAÇO,"987635,710"
09/2020,SUL,Paraná,MELAÇO,"4100,700"
09/2020,CENTRO OESTE,Goiás,MILHO,"79702,887"
09/2020,CENTRO OESTE,Mato Grosso,MILHO,"471668,214"
09/2020,SUDESTE,São Paulo,MILHO,"3697,131"
09/2020,SUL,Paraná,MILHO,"16202,140"
09/2020,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"9948,840"
09/2020,CENTRO OESTE,Mato Grosso,OUTRAS MATÉRIAS - PRIMAS,"1693,328"
09/2020,SUDESTE,São Paulo,OUTRAS MATÉRIAS - PRIMAS,"3591,592"
09/2020,SUL,Paraná,OUTRAS MATÉRIAS - PRIMAS,"4457,098"
08/2020,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"7328,540"
08/2020,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"8254168,351"
08/2020,CENTRO OESTE,Mato Grosso,CANA DE AÇÚCAR,"2245333,898"
08/2020,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"4080692,960"
08/2020,NORDESTE,Alagoas,CANA DE AÇÚCAR,"27123,242"
08/2020,NORDESTE,Bahia,CANA DE AÇÚCAR,"408654,420"
08/2020,NORDESTE,Maranhão,CANA DE AÇÚCAR,"343419,990"
08/2020,NORDESTE,Paraíba,CANA DE AÇÚCAR,"618801,002"
08/2020,NORDESTE,Piauí,CANA DE AÇÚCAR,"57343,886"
08/2020,NORDESTE,Rio Grande do Norte,CANA DE AÇÚCAR,"145838,718"
08/2020,NORTE,Amazonas,CANA DE AÇÚCAR,"30080,860"
08/2020,NORTE,Pará,CANA DE AÇÚCAR,"116942,358"
08/2020,NORTE,Tocantins,CANA DE AÇÚCAR,"334202,520"
08/2020,SUDESTE,Espírito Santo,CANA DE AÇÚCAR,"220421,008"
08/2020,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"4212204,490"
08/2020,SUDESTE,Rio de Janeiro,CANA DE AÇÚCAR,"385808,030"
08/2020,SUDESTE,São Paulo,CANA DE AÇÚCAR,"22187447,137"
08/2020,SUL,Paraná,CANA DE AÇÚCAR,"1501779,277"
08/2020,CENTRO OESTE,Goiás,MELAÇO,"35062,935"
08/2020,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"23945,309"
08/2020,NORDESTE,Alagoas,MELAÇO,"119,000"
08/2020,NORDESTE,Bahia,MELAÇO,"15028,650"
08/2020,NORDESTE,Maranhão,MELAÇO,"2648,046"
08/2020,NORDESTE,Pernambuco,MELAÇO,"11822,701"
08/2020,NORDESTE,Piauí,MELAÇO,"14393,286"
08/2020,NORDESTE,Rio Grande do Norte,MELAÇO,"4963,779"
08/2020,SUDESTE,Minas Gerais,MELAÇO,"235545,529"
08/2020,SUDESTE,São Paulo,MELAÇO,"933057,138"
08/2020,SUL,Paraná,MELAÇO,"2836,943"
08/2020,CENTRO OESTE,Goiás,MILHO,"103950,828"
08/2020,CENTRO OESTE,Mato Grosso,MILHO,"372905,197"
08/2020,SUDESTE,São Paulo,MILHO,"5677,336"
08/2020,SUL,Paraná,MILHO,"16569,040"
08/2020,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"7969,948"
08/2020,CENTRO OESTE,Mato Grosso,OUTRAS MATÉRIAS - PRIMAS,"2796,210"
08/2020,SUDESTE,São Paulo,OUTRAS MATÉRIAS - PRIMAS,"5145,324"
08/2020,SUL,Paraná,OUTRAS MATÉRIAS - PRIMAS,"3844,855"
08/2020,SUL,Rio Grande do Sul,OUTRAS MATÉRIAS - PRIMAS,"3,412"
07/2020,SUDESTE,São Paulo,BAGAÇO OU PALHA DE CANA,"12783,890"
07/2020,CENTRO OESTE,Goiás,CANA DE AÇÚCAR,"8519507,557"
07/2020,CENTRO OESTE,Mato Grosso,CANA DE AÇÚCAR,"2227006,421"
07/2020,CENTRO OESTE,Mato Grosso do Sul,CANA DE AÇÚCAR,"5166841,334"
07/2020,NORDESTE,Bahia,CANA DE AÇÚCAR,"417980,925"
07/2020,NORDESTE,Maranhão,CANA DE AÇÚCAR,"354691,900"
07/2020,NORDESTE,Paraíba,CANA DE AÇÚCAR,"127166,730"
07/2020,NORDESTE,Piauí,CANA DE AÇÚCAR,"62986,774"
07/2020,NORTE,Amazonas,CANA DE AÇÚCAR,"8535,900"
07/2020,NORTE,Pará,CANA DE AÇÚCAR,"102722,381"
07/2020,NORTE,Tocantins,CANA DE AÇÚCAR,"351242,020"
07/2020,SUDESTE,Espírito Santo,CANA DE AÇÚCAR,"220897,099"
07/2020,SUDESTE,Minas Gerais,CANA DE AÇÚCAR,"4171779,293"
07/2020,SUDESTE,Rio de Janeiro,CANA DE AÇÚCAR,"406389,750"
07/2020,SUDESTE,São Paulo,CANA DE AÇÚCAR,"24591814,906"
07/2020,SUL,Paraná,CANA DE AÇÚCAR,"1968442,713"
07/2020,CENTRO OESTE,Goiás,MELAÇO,"33400,120"
07/2020,CENTRO OESTE,Mato Grosso do Sul,MELAÇO,"19327,019"
07/2020,NORDESTE,Alagoas,MELAÇO,"3260,660"
07/2020,NORDESTE,Bahia,MELAÇO,"13986,924"
07/2020,NORDESTE,Maranhão,MELAÇO,"852,000"
07/2020,NORDESTE,Pernambuco,MELAÇO,"120,560"
07/2020,NORDESTE,Piauí,MELAÇO,"13293,905"
07/2020,SUDESTE,Minas Gerais,MELAÇO,"206941,332"
07/2020,SUDESTE,São Paulo,MELAÇO,"913071,710"
07/2020,SUL,Paraná,MELAÇO,"4426,929"
07/2020,CENTRO OESTE,Goiás,MILHO,"118864,135"
07/2020,CENTRO OESTE,Mato Grosso,MILHO,"373389,990"
07/2020,SUDESTE,São Paulo,MILHO,"4563,574"
07/2020,SUL,Paraná,MILHO,"10049,780"
07/2020,CENTRO OESTE,Goiás,OUTRAS MATÉRIAS - PRIMAS,"5500,663"
